,product_id,tag
1970,01E601DTYZQMZH8Y3FXBD4CCBX,"['daytonight', 'weekend']"
1971,01E6048HDP1BW8JFNER5ZAB28A,"['work', 'daytonight', 'weekend']"
1972,01E6021CH9Q68W65MH81QCFGE8,"['daytonight', 'weekend']"
1973,01E5ZRXMZH7S981PBVJJ17VYY2,"['daytonight', 'weekend']"
1974,01E5ZYF1VHQDGH88RWCSRZYH14,"['daytonight', 'weekend']"
1975,01E602WJ2T0GT7T0A7QJ2NDM9Z,[]
1976,01E5ZVSVZ7HX47ZMC84RZDR4HF,"['daytonight', 'weekend']"
1977,01E602E6KJWZ6B70KSKZTW8G1P,"['daytonight', 'weekend']"
1978,01E2KN6FFASS5M8P542K74J1M0,"['daytonight', 'weekend']"
1979,01E2KXBF4HAS640TH9X17F1Y15,"['daytonight', 'weekend']"
1980,01E2M2H0EEV27D4N1198GCFMPS,"['daytonight', 'weekend']"
1981,01E2M44MNAAB89P5GD9T1NA38J,['weekend']
1982,01E2M27HJ7KQFTMD7REN4A3N99,"['daytonight', 'weekend']"
1983,01E2M3KV5G0EN1NCNKGB981M80,"['daytonight', 'weekend']"
1984,01E2M3HPPK1Z0RWA9VVBHVT4YQ,"['nightout', 'daytonight']"
1985,01E2M4GPN28G0GGC99W15KRNPQ,"['work', 'weekend']"
1986,01E2M0WAX969MYXBG7F9MEHXCV,"['daytonight', 'weekend']"
1987,01E2KZV23BDZ4441NNQNWDKS8T,"['daytonight', 'weekend']"
1988,01E2KMR8Q0HPDQQJT18HD55DM8,"['daytonight', 'weekend']"
1989,01E2KKKMHKHE0H4YDX6YXYXBRR,"['daytonight', 'weekend']"
1990,01E2KKMCR0MWSHXYPGFSG1PSHN,"['work', 'daytonight']"
1991,01E2KZF07HWMSATCR70787NKZ4,"['daytonight', 'weekend']"
1992,01E2KN1JTD50KA1T2X50D5262J,['weekend']
1993,01E2KMHDRRN3KE97M838E9DVNE,"['daytonight', 'weekend']"
1994,01E2KZ67E5W00R12MC17VZZS3C,"['daytonight', 'weekend']"
1995,01E2KKYM72KGMD3Y8MNK6T6TP2,"['daytonight', 'weekend']"
1996,01E2KWCWRFW6HBP6GS2Y0GCKT7,"['daytonight', 'weekend']"
1997,01E2KKCF22YF4NBY8Q8DBZB63F,"['daytonight', 'weekend']"
1998,01E2KKXCXNRK98808VHF28M2X0,"['daytonight', 'weekend']"
1999,01E2KWZ33YBCKHQQMY74B9Z29E,['weekend']
2000,01E2KN60RACS4KK2FX3R49YK9M,"['work', 'daytonight', 'weekend', 'coldweather']"
2001,01E2KMGMFFSR4ECVZ52ZWV6YAM,"['daytonight', 'weekend']"
2002,01E2M1887RKN9855NJKGRGV1SG,"['daytonight', 'weekend']"
2003,01E2M3E1SPQAFVGBBPZH04HTE4,"['daytonight', 'weekend']"
2004,01E2KKTB76E6T6NRXJBCBXBJYM,"['daytonight', 'weekend']"
2005,01E2KW9TMZ5WDJZZCXV3A18BGJ,"['nightout', 'daytonight', 'weekend']"
2006,01E5ZWD39G0K62M050MAX8JCDG,"['daytonight', 'weekend']"
2007,01E600ECKPAV431BZQJEM5V4WY,"['work', 'daytonight', 'weekend', 'coldweather']"
2008,01E6016BJ59ZNZB3WHCMNKZYEC,"['work', 'daytonight', 'weekend']"
2009,01E60256AZQTZ2G4SVKPTFCZ3M,"['daytonight', 'weekend']"
2010,01E5ZYVDXD8G9GGAVRGV86Z80H,"['nightout', 'daytonight', 'weekend']"
2011,01E6028378S11XJ71CR23F2V3T,"['work', 'daytonight', 'weekend']"
2012,01E5ZYMCYV61XC1Q9RJK1P9EHK,"['work', 'daytonight', 'weekend']"
2013,01E601WSM6AFCPDWVMVN8YH5G6,"['daytonight', 'weekend']"
2014,01E60205FHKM4RK0V3MX5EX63Z,"['work', 'daytonight', 'weekend']"
2015,01E5ZZYN8Q3G2CH8TN4SK4JQEQ,"['work', 'daytonight', 'weekend']"
2016,01E2KZZMQ049AA3RW3X39WPRJF,"['work', 'daytonight', 'weekend']"
2017,01E2KZT9SW2VC3BQQ8FHKE4DYS,"['work', 'daytonight', 'weekend']"
2018,01E2KZMT3TSA2AYVNFTVXPTW1C,"['daytonight', 'weekend']"
2019,01E2KZQD0J9NKQG0Z2EXRJRKH2,"['work', 'daytonight', 'weekend']"
2020,01E2KZC832C4C7SA71V0Z85T09,"['work', 'nightout', 'daytonight', 'weekend']"
2021,01E2KZX6F5WTFPJ6DYJFNF4XS4,"['work', 'daytonight', 'weekend']"
2022,01E2KZND7X17XHGJYDAQGNVDC8,"['work', 'nightout', 'daytonight']"
2023,01E2M30A2C0G39D0XD44EHZWXK,"['daytonight', 'weekend']"
2024,01E2M0XDGT97AYRE69SS6H0KEB,"['work', 'daytonight']"
2025,01E2M0TGEZACGZEQMDXEPDAGJ6,"['work', 'daytonight']"
2026,01E2M0XVRT9XHHP6ZT9VTZYZPP,"['work', 'daytonight', 'weekend', 'coldweather']"
2027,01E2M0N5V1Z5SVWCE6XDBVFJBK,"['work', 'daytonight']"
2028,01E2M0Q08M3Q3TZS8KR40G71D3,"['daytonight', 'vacation', 'weekend']"
2029,01E2M0M8NH08HRTTFJYTMSSWZR,"['daytonight', 'weekend']"
2030,01E2M0K5T0M9TVVGCQM068V3SD,"['work', 'nightout', 'daytonight', 'weekend']"
2031,01E2M0PP9YTXG7FN7WCSM11XAH,"['work', 'daytonight', 'weekend']"
2032,01E2M0P3TSA735XTCEQV4B8125,"['work', 'daytonight', 'weekend']"
2033,01E2KWGQMPMHZTPHN7NMV4KH1P,"['daytonight', 'weekend']"
2034,01E2KWQKNZ9D1SCK35A39QB899,"['work', 'daytonight']"
2035,01E2KWCJW454CRXBX9NS6E03TY,"['work', 'nightout', 'daytonight']"
2036,01E2KWMQ6N7R6ERFTP7NEG2VHF,"['work', 'daytonight', 'weekend']"
2037,01E2KWB6TXHZC5FREAHH4PKYR3,"['work', 'daytonight', 'weekend']"
2038,01E2KWP2NBBW2P14HN9PBFZDHP,"['work', 'weekend']"
2039,01E2KX0A3WVY9BNF03XVBCT8WB,"['work', 'daytonight', 'weekend']"
2040,01E2KXHQDT87MN6B7YR8ZH7W4D,"['daytonight', 'weekend']"
2041,01E2KWDZ2FFFSJA3A04X12J0E8,"['work', 'nightout', 'daytonight']"
2042,01E2KZM66MDW72JQCFC8DPDTZY,['weekend']
2043,01E2M17SW75584105H49THTEMS,"['daytonight', 'weekend']"
2044,01E2KY0C8V7CSTXB9ZDXW7ZNBD,"['work', 'daytonight', 'weekend']"
2045,01E2KY9ZPAQHBE5P4AGW1XG1XZ,['work']
2046,01E2KYQQV9EQ9YC4XBSGDAESDQ,"['daytonight', 'weekend']"
2047,01E2KYFFFQ46SC41WB6PKE848R,"['work', 'daytonight', 'weekend']"
2048,01E2KKYRWWF6M8D799Q3T6QS9V,"['work', 'daytonight', 'weekend']"
2049,01E2KXH85GD0WESKFRXBCKTNM7,"['work', 'weekend']"
2050,01E2KZBSTMY2458PB0THKWYCZ9,"['daytonight', 'weekend']"
2051,01E2M3ZRKKKY26D90MZE99WF1A,"['work', 'daytonight', 'weekend']"
2052,01E2M3K7VW0A6GDP6SYSG6XWQP,"['work', 'daytonight', 'weekend']"
2053,01E2KKWFTNTF3NS6RBBK4JEHFV,"['work', 'daytonight', 'weekend']"
2054,01E2KM75PXF03399TBGM954APN,"['work', 'weekend']"
2055,01E2KM2E6PR0KNT6PX6S07X7KV,"['work', 'daytonight', 'weekend']"
2056,01E2KM88YH2C7EAQWN3BBSE9Y1,"['work', 'daytonight', 'weekend']"
2057,01E2KYR20XXGYXW2PHPDZXVMAQ,"['daytonight', 'vacation', 'weekend']"
2058,01E2M4H08JBAV8JGDAMMNS5N7K,"['daytonight', 'weekend']"
2059,01E2M47CM8BNKZVJ8EW4PRFA8A,"['daytonight', 'weekend']"
2060,01E2M45VP6K9PEJNXRCZNY544J,"['work', 'daytonight', 'weekend']"
2061,01E2M44GQ8MYS9HGWFGJCWW111,"['work', 'daytonight']"
2062,01E2M4FY9NE54GPZBK05WANFYK,"['work', 'daytonight', 'weekend', 'coldweather']"
2063,01E2M4AE6A4X211VY7RTYRY5KY,"['work', 'weekend']"
2064,01E2M4BGSJ0B15DM3A5VRH5TJG,"['work', 'daytonight', 'weekend']"
2065,01E2KXY2QVDM3T3ABJQDNVFAH6,"['daytonight', 'vacation', 'weekend']"
2066,01E2KY60MT39GECAE6S2Z2VEGA,"['work', 'daytonight', 'weekend']"
2067,01E2KY7HCN046NTQTTMYSCP1D1,"['work', 'nightout', 'daytonight', 'weekend']"
2068,01E2KXNV1KAX6G0TKX1T6BNDFA,"['work', 'daytonight', 'weekend']"
2069,01E2KY6Y1A664EGJHPDCS18VP4,"['daytonight', 'weekend']"
2070,01E2KY0275KVTFFA9NXZQQHC5Z,"['work', 'nightout', 'daytonight']"
2071,01E2KXH373YP3M380Z0RHDMBB9,"['work', 'nightout', 'daytonight', 'weekend']"
2072,01E2KXB09B190CJDY74JV4NM47,['weekend']
2073,01E2KY6F9DQ4ZDZVDNCYX0R9HX,"['work', 'daytonight', 'weekend']"
2074,01E2KZ28HY8RWHEC3A64P65RH9,"['work', 'nightout', 'daytonight', 'weekend']"
2075,01E2M12R4KZCHQ58VPZKMZ38BQ,"['work', 'daytonight', 'weekend']"
2076,01E2M12KXJ9WJNDXQYJF4QGJ4C,"['work', 'daytonight', 'weekend', 'coldweather']"
2077,01E2M124G12HT1AWCYF3Z1QHMM,"['work', 'nightout', 'daytonight']"
2078,01E2M11HBAKERPSQN9FE6KKZWD,"['work', 'nightout', 'daytonight']"
2079,01E2KWRNVQXP4ZKMSJ1CZ6XAHA,"['work', 'nightout', 'daytonight']"
2080,01E60727P9HBPKY71DTKCD1TKS,"['work', 'daytonight']"
2081,01E606XT0N94W9MMSQN9K88DSK,"['work', 'daytonight', 'weekend']"
2082,01E606P5NW21AA5JX9W31CQBDM,"['work', 'daytonight', 'weekend']"
2083,01E2M2CJVWQT15Y0VFZPQZJRDN,"['work', 'daytonight', 'weekend']"
2084,01E2M2CDV1FK7VKCMVPG1EKSBB,"['work', 'daytonight', 'weekend']"
2085,01E2M2M2RFENP97VFZ3SXKV7C2,"['work', 'daytonight', 'weekend']"
2086,01E2M2SQ0BYTY354G671SZJJ20,"['work', 'daytonight']"
2087,01E2M2CWJAEVMVAE4138FWH17F,"['work', 'daytonight']"
2088,01E2M2NQX5R4XMSJEXAD9WXBV4,"['nightout', 'daytonight', 'weekend']"
2089,01E2M2DN1VCZ0H0C990MW5KX6Y,"['daytonight', 'weekend']"
2090,01E2M0303FMMW6EVNSXWK8N3PQ,"['daytonight', 'weekend']"
2091,01E2M04C50MCDAS510QJEWK19Q,"['work', 'nightout']"
2092,01E2M0JJ3KBR6DFVSQCTN047M6,"['daytonight', 'weekend']"
2093,01E2M0K16D11TYQRW06A7A2BRB,"['work', 'daytonight', 'weekend']"
2094,01E2M01F2MC8WJP444Q3197A66,"['daytonight', 'weekend']"
2095,01E2M046YXSDFK70J12K4KYSQF,"['daytonight', 'weekend']"
2096,01E2M05R6AF6TH9E7E0CYP76FN,"['daytonight', 'weekend', 'coldweather']"
2097,01E2M01XYZAMT2XM1KQ1CASYK2,"['work', 'daytonight', 'weekend', 'coldweather']"
2098,01E2M0CKS3AX3NF1WGZM1EP6QJ,"['work', 'daytonight', 'weekend', 'coldweather']"
2099,01E2M04GYPFE9T7JBSDWY2454W,"['work', 'daytonight', 'weekend']"
2100,01E2M34447KDAA41R4YQZSC67F,"['vacation', 'weekend']"
2101,01E2KMWHKJ3AVB8CRFEMJ9W1ZR,"['work', 'nightout', 'daytonight']"
2102,01E2KMAH730W0FT4NVQ2FF4WVF,"['work', 'nightout', 'daytonight', 'weekend']"
2103,01E2KMSYX7RC33K5944NX85BD8,"['work', 'daytonight', 'weekend']"
2104,01E2KN0ZD3Q362K9R50K6586VZ,"['work', 'weekend']"
2105,01E2KMMBK8QFH6PSHAMFK7B4AZ,"['nightout', 'daytonight', 'weekend']"
2106,01E2KMQ73BBTAW0CGQ2E6WSV5J,"['work', 'nightout', 'daytonight', 'weekend']"
2107,01E2KMVAQY8Z85KXNVK9YVYBD1,"['work', 'daytonight', 'weekend']"
2108,01E2KN4FRSGZFQDHWGN6X1G8A0,"['work', 'daytonight', 'weekend']"
2109,01E2KMVMH4TFYKKX05YX374BY6,"['daytonight', 'weekend']"
2110,01E2KN02JZYCNVBTYW8NM67SVH,"['work', 'daytonight', 'weekend']"
2111,01E2KMK2RX985F4CR30P76GRE3,"['work', 'daytonight']"
2112,01E2KMG14HZG2C1HA3WR8SFPNX,['weekend']
2113,01E602MKQR83Y819RPMJ9K7X36,"['work', 'daytonight', 'weekend', 'coldweather']"
2114,01E5ZYHMTKC1VWNNZ4N3GJN7QG,"['work', 'daytonight', 'weekend']"
2115,01E602VANY403KHTGNN12374EA,['weekend']
2116,01E603EQDS6KVMG8REH8YZ9DJY,"['work', 'daytonight', 'weekend']"
2117,01E60409E0KNW71BM84J04S2BS,"['work', 'daytonight', 'weekend']"
2118,01E2M2YXYECWBY0YF9SCYCA997,"['work', 'daytonight', 'weekend']"
2119,01E2M1BX3SA7KJKMPSDG9P8YY5,"['work', 'daytonight', 'weekend']"
2120,01E2KMMKQC6TGEPJWH6NRE0MZR,['daytonight']
2121,01E2KMK7MY76XH7MSKKQPCWWB2,"['work', 'daytonight', 'weekend', 'coldweather']"
2122,01E2M0VE1KD1NHNY3JP93ZM78W,"['daytonight', 'weekend']"
2123,01E2KMACCVKAGD4G8GS1KV5BTT,"['work', 'daytonight', 'weekend']"
2124,01E2KMPK3HBAFPM8ST0PVZZMTC,"['work', 'nightout', 'daytonight']"
2125,01E2M1059ZHX4NSQ82JMVZ611R,"['daytonight', 'weekend']"
2126,01E2M2SD8EZQA45K8F4VH1MP59,"['work', 'daytonight', 'weekend']"
2127,01E2KYNR5C10X9DGHYRTWKA7MV,"['work', 'daytonight', 'weekend']"
2128,01E2KKN9X9ES0CSP104SJZ0937,"['work', 'daytonight', 'weekend']"
2129,01E2KK8SVGJRXNF89Z224HNJM3,"['work', 'daytonight', 'weekend', 'coldweather']"
2130,01E2M1QNW8RT03Q5QKJZQT2AY4,"['work', 'daytonight', 'weekend']"
2131,01E2M1PEAMYZ2FG9AZTYFJ68P9,"['work', 'daytonight', 'weekend', 'coldweather']"
2132,01E2M2AR610W81VYK7QH4WSEDD,"['work', 'daytonight']"
2133,01E2M2D6GPDG38MXVM23FSYDEY,"['daytonight', 'weekend']"
2134,01E2M1R8ZSGKJZKGETM58ZFVNP,"['work', 'daytonight', 'weekend']"
2135,01E2M1RJS58N1ZSHE9FKVNA6TQ,"['daytonight', 'weekend']"
2136,01E2KKMHH0VJ56GNSZWCHVSJAW,"['work', 'daytonight', 'weekend']"
2137,01E2KKAMBQX951SNSD0Y3N7GJ5,"['work', 'daytonight', 'weekend']"
2138,01E2KKF22D0Y04DHS85QVTBNF9,"['daytonight', 'weekend']"
2139,01E2KKP2NRVCC862TK2FJN6MCR,"['work', 'daytonight', 'weekend']"
2140,01E2KKHZAN4HXHEQNY155QNARQ,"['work', 'daytonight']"
2141,01E2KKT6DAB5WP8NRBGNWVWKGW,"['work', 'daytonight']"
2142,01E223F1X8225R712XWJSC2716,"['work', 'daytonight']"
2143,01E223GDRKR84THXZ54GJEW60Y,"['work', 'daytonight', 'weekend']"
2144,01E2KMWQ3DWMA6ZXNZ2F9YS202,"['work', 'daytonight', 'weekend']"
2145,01E2KW9H25Q6Z23KK5WY6W957N,"['work', 'daytonight', 'weekend']"
2146,01E2KKZVB0K11N4XT14QKNJYYC,"['work', 'daytonight', 'weekend', 'coldweather']"
2147,01E2M1AV2XYAJ9A6E904KX7VER,"['work', 'daytonight', 'weekend', 'coldweather']"
2148,01E2M17FPXC2G35GXXQ3RBEAY1,"['daytonight', 'weekend']"
2149,01E2M1JY30WJ12Q73QJQDWZZH1,"['work', 'daytonight', 'weekend']"
2150,01E2M13T9PSR3BX40CAEJ21H4B,"['work', 'weekend']"
2151,01E2M1B9W1RQK446VGPK9TXGNJ,"['daytonight', 'weekend']"
2152,01E2M1568VBQRCPMBCWBWPRF6H,"['work', 'daytonight', 'weekend']"
2153,01E2M16WYZECRSDHBSR7QG3NRK,"['nightout', 'daytonight']"
2154,01E2M168M4E7HME63NCMP3N2H2,"['work', 'daytonight', 'weekend', 'coldweather']"
2155,01E2KKER3D2XJ91RNJXDNB6QET,"['work', 'nightout', 'daytonight']"
2156,01E5ZY7Q91G5RC3FGDKFJ5J2TJ,"['work', 'daytonight', 'weekend']"
2157,01E5ZSPH2NWAKR1DX53E0X08KD,"['work', 'weekend']"
2158,01E5ZSZH7VX08J8KXPP5EC3QAJ,"['work', 'daytonight', 'weekend', 'coldweather']"
2159,01E6051PY9K5EQP2SN11EGDK5E,"['work', 'daytonight', 'weekend']"
2160,01E6050SJ63PXBDFSNGBCQDX6V,['weekend']
2161,01E5ZSW155H58VVKEQ6ACQX01E,"['work', 'daytonight', 'weekend']"
2162,01E5ZVGPSHM2RK7R12FXV1Z3NF,"['daytonight', 'vacation', 'weekend']"
2163,01E5ZVQ432C8PCKNPQBRAF6EVA,"['work', 'daytonight', 'weekend']"
2164,01E5ZS5QNDJDMDD8TSRPMM17G6,"['work', 'nightout', 'daytonight', 'weekend']"
2165,01E5ZY7W7DHRYSGVG50BHJ8CC5,['weekend']
2166,01E5ZWV4NJSVHPNAJ0Y2MYJH9B,"['work', 'daytonight', 'weekend']"
2167,01E60637M6X6YHTZR74D1TA1VP,['daytonight']
2168,01E5ZV0GPKX232WGRDAX104W71,"['daytonight', 'weekend']"
2169,01E5ZT1P10R1WTTZW0H84XZE64,"['work', 'daytonight', 'weekend']"
2170,01E60549Z4CDCPXH6NR4BFB5N8,['weekend']
2171,01E605KGCR10CFANSZBFNQZGJS,"['work', 'daytonight', 'weekend']"
2172,01E606KJS1CGPN1QADPAN9KJRN,"['work', 'daytonight', 'weekend']"
2173,01E604TP5D2ZEDED5FH4VWXV6J,"['daytonight', 'weekend']"
2174,01E606ECJ368BHVJQCDXTR5R7K,"['work', 'nightout', 'daytonight', 'weekend']"
2175,01E2KY7HRN6JPXV45NHF5FV9G7,"['work', 'daytonight']"
2176,01E2KYZTARERK9ZZT1VCGSJD82,"['work', 'daytonight', 'weekend']"
2177,01E2KYH0G6C23Z5TAJBHBB6ZB1,"['vacation', 'weekend']"
2178,01E2KYYERT7TQEKSCFWHTK7J37,"['work', 'daytonight']"
2179,01E2KYDMZF5RVVD4G21A3NPB39,"['work', 'daytonight']"
2180,01E2KYHY067WJR1G2GFP3W6GS2,"['daytonight', 'weekend']"
2181,01E2KYJ32QDXR9M6RW5EHXPF6S,"['daytonight', 'weekend']"
2182,01E2KW8EV2W4J8SXK6J3VZNPE1,"['work', 'daytonight', 'weekend', 'coldweather']"
2183,01E2KN4MEVZB6VNV18900X7E82,"['vacation', 'weekend']"
2184,01E2KKM30B3ZFZSYF2YM9BK5S9,"['work', 'daytonight', 'weekend', 'coldweather']"
2185,01E2KZ3SWVVB1NHCM1V7M2A72T,"['daytonight', 'weekend']"
2186,01E2M3X0DG9N3PNCEH959KVH50,"['work', 'daytonight', 'weekend']"
2187,01E2M14QNN50F0BWHFMRWSCVDR,"['work', 'daytonight', 'weekend']"
2188,01E2KZVCC0GK0XCMQWPD753M5T,"['work', 'daytonight', 'weekend']"
2189,01E2KZ2JE5TPD1KBVGA2YAC8P8,"['work', 'daytonight', 'weekend']"
2190,01E2KXMXFBGWXXWH3YEGGKMRKN,"['work', 'daytonight', 'weekend']"
2191,01E2KZYW2S6EVDJGS5J36QQEFE,"['work', 'daytonight', 'weekend']"
2192,01E2KMYTZ5XWDAPFPXC78F9RC3,"['work', 'daytonight', 'weekend', 'coldweather']"
2193,01E2M2K05QZZMNS3MEKCEY25MM,"['work', 'daytonight', 'weekend']"
2194,01E2KZK5K2WWY4SSDJV921QVYF,"['work', 'daytonight', 'weekend']"
2195,01E2KW8A7QZ7132V05ZCVTN3YS,"['work', 'daytonight', 'weekend']"
2196,01E2M4HA3X21P0ZCB1W1SF7TSQ,"['work', 'daytonight', 'weekend', 'coldweather']"
2197,01E2KKH1HKZER3J83H4EAQ2RRE,"['work', 'daytonight', 'weekend']"
2198,01E2KZGZXFCTY9WFNMXZYQMKNM,"['work', 'daytonight', 'weekend', 'coldweather']"
2199,01E2M3MM1TV9ESXP1774B6SV3T,"['work', 'daytonight', 'weekend', 'coldweather']"
2200,01E223GQFQFHBZR1106AE2VKJ3,"['daytonight', 'weekend']"
2201,01E2M1NC5JCPD8RNV9G1HX3H46,"['work', 'nightout', 'daytonight']"
2202,01E2KMN25R3AJQZ1VYXN7SC5QH,"['work', 'daytonight', 'weekend']"
2203,01E2KYKEKBF32TVF7R6ZB2HZAR,"['work', 'daytonight', 'weekend']"
2204,01E2M35YY4ZB5TCXGTKDX0P9D6,"['work', 'daytonight', 'weekend', 'coldweather']"
2205,01E2M484WAF2Z4RHK7SDSPFP33,"['daytonight', 'weekend']"
2206,01E2M1NZFEKH285WN1GV0JEHE9,['daytonight']
2207,01E2M3RJPR7BJDK4HFF4VGY4NK,"['work', 'nightout', 'daytonight', 'weekend']"
2208,01E2M3716R0R5E6R0KD0EM6E65,"['work', 'daytonight', 'weekend', 'coldweather']"
2209,01E2KXXKZWCDGBJ2WNEKK9VHY7,"['work', 'nightout', 'daytonight', 'weekend']"
2210,01E2KN92HB0BQCD9QRYRP0HMBJ,"['work', 'nightout', 'daytonight', 'weekend']"
2211,01E2KW85HXXZ5J8DY1SHYBBFCH,"['daytonight', 'weekend']"
2212,01E2KN856384X23751M5G1GYY9,['weekend']
2213,01E2M3NC85F5YM03PK0YTEKT41,"['work', 'daytonight', 'weekend', 'coldweather']"
2214,01E2M39F8CPH9PPWR5DZPC3C17,['weekend']
2215,01E2M3YCBH6RGWBAN06P7FA6N4,"['work', 'nightout', 'daytonight', 'weekend']"
2216,01E2M3GG2T28V54Y1YK2MHM50K,"['work', 'daytonight']"
2217,01E2M40BZRVKWAYQ4W9KQMJX21,"['daytonight', 'weekend']"
2218,01E2M3C73JQEAXNMZ1DS4CM84C,['weekend']
2219,01E2M3QTA2XR190VEJ44ZK5BCD,"['work', 'daytonight', 'weekend']"
2220,01E2M3FDNT7HYXYYXXRTGH7YKJ,"['work', 'weekend']"
2221,01E2M3GDA37VX66JK2MYGRTPWZ,"['daytonight', 'weekend']"
2222,01E2M40PC3ME5JPR1GQ8WFARRR,"['work', 'nightout', 'daytonight', 'weekend']"
2223,01E2M4227WRK8AK9D5S7QMBZJR,['weekend']
2224,01E2M3DRAJ339GJQ9HN11NV4MB,"['daytonight', 'vacation', 'weekend']"
2225,01E2M3VMJ445HQBK3VSJWZS5NB,"['work', 'daytonight']"
2226,01E2KXA3966ZBA7XD6QWZSW2HD,"['work', 'daytonight']"
2227,01E2KX5B8RSVBDXB324JSYMQ70,"['work', 'daytonight']"
2228,01E2KWWFTXZ853049686D2QA3W,"['daytonight', 'weekend']"
2229,01E2KX8Q1EC9649EZRB72VF9R6,"['work', 'daytonight', 'weekend']"
2230,01E2KX050V755KWZBW44X26G0W,[]
2231,01E2KX3Z9CWYPKFPFNC2PXQMZZ,"['work', 'nightout', 'daytonight']"
2232,01E2KWX849Q7GWYGDYN85FV465,"['work', 'daytonight', 'weekend']"
2233,01E2KZ5F0NK56KRC9ESPXRE6H5,"['work', 'daytonight', 'weekend']"
2234,01E2KYTMFJAPFXAMAJX15541M5,"['vacation', 'weekend']"
2235,01E2KZDM14BQPG6FZYFMYBZKV4,"['work', 'daytonight', 'weekend']"
2236,01E2M0WYEBZCW3HCN8KEFXP958,"['daytonight', 'weekend']"
2237,01E2M3TQF3D56VV8NXH8KT7F9W,"['daytonight', 'weekend']"
2238,01E2KMYC9XCGET0QNV5R7G5W1F,"['work', 'daytonight', 'weekend']"
2239,01E2M18VH88PYCZ2ARNFH7YTDP,"['nightout', 'daytonight']"
2240,01E2KMQGXTT4YYWHXXRKJ6C7V4,"['work', 'daytonight', 'weekend']"
2241,01E2KZK8TBHR7TED1VSTCH2YC6,"['work', 'daytonight', 'weekend']"
2242,01E2KYZNEEP6KC1D21N9K52YD5,"['daytonight', 'weekend', 'coldweather']"
2243,01E2KK9PS7SN4SXBWRHSFWBD1H,[]
2244,01E2M2HF3RFW9NSQ66WSXDWPMF,"['work', 'daytonight', 'weekend']"
2245,01E2M3TW1Y7Z7BDE0C71V880DR,['daytonight']
2246,01E5ZV3DDVNE572JN1K1Q64DVH,"['work', 'weekend']"
2247,01E5ZWZ94RK4KM5PT72S47KK0C,"['work', 'daytonight', 'weekend']"
2248,01E5ZVRGDVCK79M5N5FP674TVV,"['daytonight', 'weekend']"
2249,01E2KKSDZVMA8QWP42VQ225PRC,"['work', 'daytonight', 'weekend']"
2250,01E2M4A4GZJECCPND2B67HA49Q,"['work', 'daytonight', 'weekend']"
2251,01E2KZ74TXCJZJ7JH511DQSP67,"['work', 'nightout', 'daytonight', 'weekend']"
2252,01E2M1P97KH1QK8F79PP4ZPHM3,"['daytonight', 'weekend']"
2253,01E2KYYSEB56MXQWRWT25RHZZ3,"['work', 'daytonight']"
2254,01E2KMV0PY4HJ37ERGG3QF11NZ,"['work', 'daytonight', 'weekend']"
2255,01E2M0M39Y3HFN58AHEK6B94YG,"['work', 'daytonight']"
2256,01E2M100C18TC43SEX448HCGAZ,"['daytonight', 'weekend']"
2257,01E2M39XZ7JKEDP7AG4N0DK2N7,"['work', 'daytonight', 'weekend']"
2258,01E2KXR969BPZSX3C6XJKC55K8,"['work', 'daytonight', 'weekend', 'coldweather']"
2259,01E2M0096K5ZJ8W078GVK18YRW,"['daytonight', 'weekend']"
2260,01E2KY9PT0SBAJBR914RPYM1N7,"['work', 'daytonight', 'weekend']"
2261,01E2M2TAHQ3Y5JB17NF928SQP3,"['work', 'daytonight', 'weekend']"
2262,01E2M0MDB41R4BA2ANVRHF6WWC,['weekend']
2263,01E2M3VAKTSADA8JQ9YHYFR40J,"['work', 'weekend']"
2264,01E2KXQ6VFH31269RGQ137MYQY,"['work', 'daytonight', 'weekend']"
2265,01E2KZ16CPB8FTVWCKVSTJ7V7R,['weekend']
2266,01E2M07QBBBGY15FG70ZVZAZFZ,"['daytonight', 'weekend']"
2267,01E2M2DYRCGMVE3C51KRG2SXJM,"['work', 'daytonight', 'weekend']"
2268,01E2KW8KSB3D57QHSAE9Y1A5WA,"['work', 'daytonight']"
2269,01E2KZPS6K4T0PB0PQQWCKTT5Z,"['daytonight', 'weekend']"
2270,01E2KYGCZXNK5ERY2FQEC6T4PF,"['daytonight', 'weekend']"
2271,01E2KYSJQRHJ6SV95437J2VJTP,"['work', 'daytonight']"
2272,01E2KWT6K202CV07TVZTVD11W2,"['daytonight', 'weekend']"
2273,01E2KKXVJJP7VRZB0QAFZ5WCEB,"['daytonight', 'weekend']"
2274,01E2M151A333HEQZ3E39D9ZCH6,['weekend']
2275,01E2KKRBT40Y03RMMSB17FGKH6,"['work', 'nightout', 'daytonight']"
2276,01E2KWXQ61K1RNAC2P1QQQJB0S,"['daytonight', 'weekend']"
2277,01E2M3XF8MGKARB3VQXQJYM4AE,"['nightout', 'daytonight', 'weekend']"
2278,01E2KMH85XCZWWN2KSNFKACDQG,"['daytonight', 'weekend']"
2279,01E2M4B1MS13817G2YZA3J8ZD6,"['work', 'daytonight', 'weekend']"
2280,01E2KZZY93700BXESJFH55H0KT,"['weekend', 'coldweather']"
2281,01E2M3JFA1FXY0MH6197PAR9FM,"['daytonight', 'weekend']"
2282,01E2KWZPBZYQVP4183Y8B7DKKD,['weekend']
2283,01E2M0NAAYDSACWRNA86W4QK2S,"['work', 'daytonight', 'weekend']"
